time_s,y_pos_m,z_pos_m,fz_force_sensor_N,fz_force_base_N,adaptive_phi,dynamic_sigma
50.4073,-0.47745,0.437765,-75.259,55.035,1e-06,1e-06
50.5172,-0.4777,0.437765,-75.084,54.925,1e-06,1e-06
50.6039,-0.47795,0.437765,-74.83,54.754,1e-06,1e-06
50.6983,-0.4782,0.437767,-74.53,54.541,1e-06,1e-06
50.7849,-0.47845,0.437769,-74.207,54.304,1e-06,1e-06
50.8493,-0.4787,0.437772,-73.879,54.054,1e-06,1e-06
50.9351,-0.47895,0.437776,-73.557,53.801,1e-06,1e-06
51.0175,-0.4792,0.437781,-73.248,53.552,1e-06,1e-06
51.0836,-0.47945,0.437787,-72.961,53.318,1e-06,1e-06
51.1749,-0.4797,0.437793,-72.699,53.106,1e-06,1e-06
51.2701,-0.47995,0.437799,-72.461,52.911,1e-06,1e-06
51.3519,-0.4802,0.437806,-72.244,52.732,1e-06,1e-06
51.4321,-0.48045,0.437813,-72.048,52.569,1e-06,1e-06
51.5203,-0.4807,0.43782,-71.871,52.42,1e-06,1e-06
51.6186,-0.48095,0.437827,-71.712,52.292,1e-06,1e-06
51.7271,-0.4812,0.437834,-71.569,52.178,1e-06,1e-06
51.8237,-0.48145,0.43784,-71.44,52.076,1e-06,1e-06
51.9035,-0.4817,0.437414,0.0,0.0,1e-06,1e-06
51.9898,-0.48195,0.437518,-49.57,38.671,1e-06,1e-06
52.0807,-0.4822,0.437603,-56.547,42.87,1e-06,1e-06
52.1683,-0.48245,0.437666,-61.592,45.908,1e-06,1e-06
52.2605,-0.4827,0.437712,-65.538,48.346,1e-06,1e-06
52.3572,-0.48295,0.437744,-68.626,50.305,1e-06,1e-06
52.4568,-0.4832,0.437766,-70.997,51.883,1e-06,1e-06
52.5628,-0.48345,0.437779,-72.748,53.117,1e-06,1e-06
52.6667,-0.4837,0.437787,-73.949,53.992,1e-06,1e-06
52.7487,-0.48395,0.43779,-74.698,54.556,1e-06,1e-06
52.8686,-0.4842,0.437791,-75.094,54.869,1e-06,1e-06
52.9822,-0.48445,0.43779,-75.228,54.991,1e-06,1e-06
53.0706,-0.4847,0.437789,-75.174,54.973,1e-06,1e-06
53.1791,-0.48495,0.437788,-74.997,54.862,1e-06,1e-06
53.2857,-0.4852,0.437788,-74.742,54.69,1e-06,1e-06
53.3913,-0.48545,0.437789,-74.444,54.48,1e-06,1e-06
53.4756,-0.4857,0.437791,-74.125,54.245,1e-06,1e-06
53.579,-0.48595,0.437793,-73.801,53.999,1e-06,1e-06
53.667,-0.4862,0.437797,-73.484,53.75,1e-06,1e-06
53.7721,-0.48645,0.437802,-73.181,53.505,1e-06,1e-06
53.8693,-0.4867,0.437807,-72.901,53.277,1e-06,1e-06
53.9538,-0.48695,0.437813,-72.644,53.069,1e-06,1e-06
54.0287,-0.4872,0.437819,-72.411,52.878,1e-06,1e-06
54.1023,-0.48745,0.437826,-72.199,52.704,1e-06,1e-06
54.1915,-0.4877,0.437833,-72.008,52.544,1e-06,1e-06
54.3061,-0.48795,0.43784,-71.835,52.4,1e-06,1e-06
54.404,-0.4882,0.437847,-71.679,52.277,1e-06,1e-06
54.5112,-0.48845,0.437854,-71.539,52.166,1e-06,1e-06
54.6034,-0.4887,0.437861,-71.413,52.066,1e-06,1e-06
54.7173,-0.48895,0.437434,0.0,0.0,1e-06,1e-06
54.8084,-0.4892,0.437543,-49.853,38.941,1e-06,1e-06
54.8879,-0.48945,0.437631,-56.746,43.062,1e-06,1e-06
54.9783,-0.4897,0.437696,-61.729,46.04,1e-06,1e-06
55.0648,-0.48995,0.437743,-65.627,48.431,1e-06,1e-06
55.14,-0.4902,0.437775,-68.675,50.351,1e-06,1e-06
55.223,-0.49045,0.437796,-71.01,51.894,1e-06,1e-06
55.3282,-0.4907,0.437809,-72.732,53.103,1e-06,1e-06
55.4245,-0.49095,0.437815,-73.91,53.961,1e-06,1e-06
55.5413,-0.4912,0.437817,-74.64,54.512,1e-06,1e-06
55.6414,-0.49145,0.437817,-75.023,54.816,1e-06,1e-06
55.7333,-0.4917,0.437815,-75.147,54.932,1e-06,1e-06
55.8432,-0.49195,0.437813,-75.088,54.91,1e-06,1e-06
55.9382,-0.4922,0.437811,-74.907,54.797,1e-06,1e-06
56.0327,-0.49245,0.437811,-74.653,54.627,1e-06,1e-06
56.1414,-0.4927,0.437811,-74.357,54.418,1e-06,1e-06
56.2331,-0.49295,0.437812,-74.041,54.186,1e-06,1e-06
56.3242,-0.4932,0.437814,-73.723,53.944,1e-06,1e-06
56.4192,-0.49345,0.437818,-73.411,53.7,1e-06,1e-06
56.5212,-0.4937,0.437822,-73.114,53.459,1e-06,1e-06
56.6129,-0.49395,0.437827,-72.839,53.236,1e-06,1e-06
56.6926,-0.4942,0.437833,-72.588,53.033,1e-06,1e-06
56.771,-0.49445,0.437839,-72.36,52.846,1e-06,1e-06
56.848,-0.4947,0.437846,-72.154,52.676,1e-06,1e-06
56.9381,-0.49495,0.437853,-71.967,52.52,1e-06,1e-06
57.0323,-0.4952,0.43786,-71.798,52.382,1e-06,1e-06
57.1204,-0.49545,0.437867,-71.646,52.262,1e-06,1e-06
57.2402,-0.4957,0.437874,-71.509,52.154,1e-06,1e-06
57.3457,-0.49595,0.437447,0.0,0.0,1e-06,1e-06
57.4572,-0.4962,0.437561,-50.21,39.272,1e-06,1e-06
57.5788,-0.49645,0.437652,-57.039,43.331,1e-06,1e-06
57.6863,-0.4967,0.437719,-61.976,46.259,1e-06,1e-06
57.7906,-0.49695,0.437766,-65.837,48.61,1e-06,1e-06
57.8807,-0.4972,0.437799,-68.851,50.495,1e-06,1e-06
57.9722,-0.49745,0.43782,-71.152,52.0,1e-06,1e-06
58.0735,-0.4977,0.437832,-72.844,53.184,1e-06,1e-06
58.1691,-0.49795,0.437838,-73.993,54.021,1e-06,1e-06
58.2771,-0.4982,0.437839,-74.698,54.553,1e-06,1e-06
58.3823,-0.49845,0.437838,-75.058,54.842,1e-06,1e-06
58.4883,-0.4987,0.437835,-75.163,54.946,1e-06,1e-06
58.5943,-0.49895,0.437832,-75.088,54.914,1e-06,1e-06
58.7196,-0.4992,0.43783,-74.897,54.794,1e-06,1e-06
58.8274,-0.49945,0.437828,-74.634,54.618,1e-06,1e-06
58.9397,-0.4997,0.437828,-74.333,54.406,1e-06,1e-06
59.0455,-0.49995,0.437829,-74.014,54.173,1e-06,1e-06
59.1558,-0.5002,0.437831,-73.694,53.93,1e-06,1e-06
59.2842,-0.50045,0.437834,-73.383,53.685,1e-06,1e-06
59.5727,-0.5007,0.437839,-73.086,53.445,1e-06,1e-06
