time_s,y_pos_m,z_pos_m,fz_force_sensor_N,fz_force_base_N,adaptive_phi,dynamic_sigma
17.0885,-0.4807,0.630437,-0.0,0.0,-0.018482,0.001
17.1212,-0.48095,0.630175,-0.0,0.0,-0.018532,0.001
17.1571,-0.4812,0.629913,-0.0,0.0,-0.018582,0.001
17.2011,-0.48145,0.629651,-0.0,0.0,-0.018632,0.001
17.2356,-0.4817,0.62939,-0.0,0.0,-0.018682,0.001
17.2767,-0.48195,0.629129,-0.0,0.0,-0.018732,0.001
17.3085,-0.4822,0.628869,-0.0,0.0,-0.018782,0.001
17.3541,-0.48245,0.628609,-0.0,0.0,-0.018832,0.001
17.3981,-0.4827,0.62835,-0.0,0.0,-0.018882,0.001
17.4319,-0.48295,0.628091,-0.0,0.0,-0.018932,0.001
17.4628,-0.4832,0.627832,-0.0,0.0,-0.018982,0.001
17.4949,-0.48345,0.627574,-0.0,0.0,-0.019032,0.001
17.5256,-0.4837,0.627316,-0.0,0.0,-0.019082,0.001
17.5593,-0.48395,0.627059,-0.0,0.0,-0.019132,0.001
17.5904,-0.4842,0.626802,-0.0,0.0,-0.019182,0.001
17.635,-0.48445,0.626546,-0.0,0.0,-0.019232,0.001
17.667,-0.4847,0.626289,-0.0,0.0,-0.019282,0.001
17.697,-0.48495,0.626034,-0.0,0.0,-0.019332,0.001
17.7296,-0.4852,0.625779,-0.0,0.0,-0.019382,0.001
17.7597,-0.48545,0.625524,-0.0,0.0,-0.019432,0.001
17.8066,-0.4857,0.625269,-0.0,0.0,-0.019482,0.001
17.8372,-0.48595,0.625015,-0.0,0.0,-0.019532,0.001
17.8671,-0.4862,0.624762,-0.0,0.0,-0.019582,0.001
17.8992,-0.48645,0.624509,-0.0,0.0,-0.019632,0.001
17.9329,-0.4867,0.624256,-0.0,0.0,-0.019682,0.001
17.9769,-0.48695,0.624003,-0.0,0.0,-0.019732,0.001
18.008,-0.4872,0.623752,-0.0,0.0,-0.019782,0.001
18.0426,-0.48745,0.6235,-0.0,0.0,-0.019832,0.001
18.0867,-0.4877,0.623249,-0.0,0.0,-0.019882,0.001
18.1179,-0.48795,0.622998,-0.0,0.0,-0.019932,0.001
18.1654,-0.4882,0.622748,-0.0,0.0,-0.019982,0.001
18.2004,-0.48845,0.622498,-0.0,0.0,-0.020032,0.001
18.245,-0.4887,0.622249,-0.0,0.0,-0.020082,0.001
18.293,-0.48895,0.622,-0.0,0.0,-0.020132,0.001
18.3371,-0.4892,0.621751,-0.0,0.0,-0.020182,0.001
18.3841,-0.48945,0.621503,-0.0,0.0,-0.020232,0.001
18.4329,-0.4897,0.621255,-0.0,0.0,-0.020282,0.001
18.4799,-0.48995,0.621008,-0.0,0.0,-0.020332,0.001
18.5233,-0.4902,0.620761,-0.0,0.0,-0.020382,0.001
18.5709,-0.49045,0.620514,-0.0,0.0,-0.020432,0.001
18.6169,-0.4907,0.620268,-0.0,0.0,-0.020482,0.001
18.6609,-0.49095,0.620023,-0.0,0.0,-0.020532,0.001
18.6939,-0.4912,0.619777,-0.0,0.0,-0.020582,0.001
18.7348,-0.49145,0.619533,-0.0,0.0,-0.020632,0.001
18.7667,-0.4917,0.619288,-0.0,0.0,-0.020682,0.001
18.7987,-0.49195,0.619044,-0.0,0.0,-0.020732,0.001
18.8431,-0.4922,0.618801,-0.0,0.0,-0.020782,0.001
18.8742,-0.49245,0.618557,-0.0,0.0,-0.020832,0.001
18.9042,-0.4927,0.618315,-0.0,0.0,-0.020882,0.001
18.9359,-0.49295,0.618072,-0.0,0.0,-0.020932,0.001
18.968,-0.4932,0.61783,-0.0,0.0,-0.020982,0.001
18.9999,-0.49345,0.617589,-0.0,0.0,-0.021032,0.001
19.0308,-0.4937,0.617348,-0.0,0.0,-0.021082,0.001
19.0603,-0.49395,0.617107,-0.0,0.0,-0.021132,0.001
19.0914,-0.4942,0.616867,-0.0,0.0,-0.021182,0.001
19.1222,-0.49445,0.616627,-0.0,0.0,-0.021232,0.001
19.1541,-0.4947,0.616388,-0.0,0.0,-0.021282,0.001
19.1831,-0.49495,0.616149,-0.0,0.0,-0.021332,0.001
19.2171,-0.4952,0.61591,-0.0,0.0,-0.021382,0.001
19.2488,-0.49545,0.615672,-0.0,0.0,-0.021432,0.001
19.2788,-0.4957,0.615434,-0.0,0.0,-0.021482,0.001
19.3078,-0.49595,0.615197,-0.0,0.0,-0.021532,0.001
19.3378,-0.4962,0.61496,-0.0,0.0,-0.021582,0.001
19.3687,-0.49645,0.614723,-0.0,0.0,-0.021632,0.001
19.4038,-0.4967,0.614487,-0.0,0.0,-0.021682,0.001
19.4323,-0.49695,0.614252,-0.0,0.0,-0.021732,0.001
19.4643,-0.4972,0.614016,-0.0,0.0,-0.021782,0.001
19.4943,-0.49745,0.613782,-0.0,0.0,-0.021832,0.001
19.5272,-0.4977,0.613547,-0.0,0.0,-0.021882,0.001
19.5593,-0.49795,0.613313,-0.0,0.0,-0.021932,0.001
19.5909,-0.4982,0.61308,-0.0,0.0,-0.021982,0.001
19.6244,-0.49845,0.612846,-0.0,0.0,-0.022032,0.001
19.6714,-0.4987,0.612614,-0.0,0.0,-0.022082,0.001
19.7175,-0.49895,0.612381,-0.0,0.0,-0.022132,0.001
19.762,-0.4992,0.61215,-0.0,0.0,-0.022182,0.001
19.797,-0.49945,0.611918,-0.0,0.0,-0.022232,0.001
19.8437,-0.4997,0.611687,-0.0,0.0,-0.022282,0.001
19.8876,-0.49995,0.611456,-0.0,0.0,-0.022332,0.001
19.9196,-0.5002,0.611226,-0.0,0.0,-0.022382,0.001
19.9498,-0.50045,0.610996,-0.0,0.0,-0.022432,0.001
19.9828,-0.5007,0.610767,-0.0,0.0,-0.022482,0.001
20.0262,-0.50095,0.610538,-0.0,0.0,-0.022532,0.001
20.0572,-0.5012,0.610309,-0.0,0.0,-0.022582,0.001
20.088,-0.50145,0.610081,-0.0,0.0,-0.022632,0.001
20.117,-0.5017,0.609853,-0.0,0.0,-0.022682,0.001
20.1477,-0.50195,0.609626,-0.0,0.0,-0.022732,0.001
20.1796,-0.5022,0.609399,-0.0,0.0,-0.022782,0.001
20.2157,-0.50245,0.609173,-0.0,0.0,-0.022832,0.001
20.2601,-0.5027,0.608947,-0.0,0.0,-0.022882,0.001
20.2942,-0.50295,0.608721,-0.0,0.0,-0.022932,0.001
20.3232,-0.5032,0.608496,-0.0,0.0,-0.022982,0.001
20.3572,-0.50345,0.608271,-0.0,0.0,-0.023032,0.001
20.4022,-0.5037,0.608046,-0.0,0.0,-0.023082,0.001
20.4336,-0.50395,0.607822,-0.0,0.0,-0.023132,0.001
20.4766,-0.5042,0.607599,-0.0,0.0,-0.023182,0.001
20.5087,-0.50445,0.607376,-0.0,0.0,-0.023232,0.001
20.5404,-0.5047,0.607153,-0.0,0.0,-0.023282,0.001
20.5727,-0.50495,0.606931,-0.0,0.0,-0.023332,0.001
20.6026,-0.5052,0.606709,-0.0,0.0,-0.023382,0.001
20.6342,-0.50545,0.606487,-0.0,0.0,-0.023432,0.001
20.6782,-0.5057,0.606266,-0.0,0.0,-0.023482,0.001
20.7103,-0.50595,0.606045,-0.0,0.0,-0.023532,0.001
20.7428,-0.5062,0.605825,-0.0,0.0,-0.023582,0.001
20.7728,-0.50645,0.605605,-0.0,0.0,-0.023632,0.001
20.8048,-0.5067,0.605386,-0.0,0.0,-0.023682,0.001
20.8389,-0.50695,0.605167,-0.0,0.0,-0.023732,0.001
20.8879,-0.5072,0.604948,-0.0,0.0,-0.023782,0.001
20.9354,-0.50745,0.60473,-0.0,0.0,-0.023832,0.001
20.9798,-0.5077,0.604513,-0.0,0.0,-0.023882,0.001
21.0283,-0.50795,0.604295,-0.0,0.0,-0.023932,0.001
21.0718,-0.5082,0.604078,-0.0,0.0,-0.023982,0.001
21.1188,-0.50845,0.603862,-0.0,0.0,-0.024032,0.001
21.1653,-0.5087,0.603646,-0.0,0.0,-0.024082,0.001
21.2218,-0.50895,0.60343,-0.0,0.0,-0.024132,0.001
21.2648,-0.5092,0.603215,-0.0,0.0,-0.024182,0.001
21.3078,-0.50945,0.603,-0.0,0.0,-0.024232,0.001
21.3599,-0.5097,0.602786,-0.0,0.0,-0.024282,0.001
21.4029,-0.50995,0.602572,-0.0,0.0,-0.024332,0.001
21.4514,-0.5102,0.602358,-0.0,0.0,-0.024382,0.001
21.5014,-0.51045,0.602145,-0.0,0.0,-0.024432,0.001
21.5444,-0.5107,0.601932,-0.0,0.0,-0.024482,0.001
21.597,-0.51095,0.60172,-0.0,0.0,-0.024532,0.001
21.6445,-0.5112,0.601508,-0.0,0.0,-0.024582,0.001
21.6845,-0.51145,0.601296,-0.0,0.0,-0.024632,0.001
21.7349,-0.5117,0.601085,-0.0,0.0,-0.024682,0.001
21.7779,-0.51195,0.600874,-0.0,0.0,-0.024732,0.001
21.8235,-0.5122,0.600663,-0.0,0.0,-0.024782,0.001
21.8585,-0.51245,0.600453,-0.0,0.0,-0.024832,0.001
21.9015,-0.5127,0.600243,-0.0,0.0,-0.024882,0.001
21.932,-0.51295,0.600033,-0.0,0.0,-0.024932,0.001
21.976,-0.5132,0.599823,-0.0,0.0,-0.024982,0.001
22.007,-0.51345,0.599614,-0.0,0.0,-0.025032,0.001
22.0396,-0.5137,0.599406,-0.0,0.0,-0.025082,0.001
22.0727,-0.51395,0.599198,-0.0,0.0,-0.025132,0.001
22.1177,-0.5142,0.59899,-0.0,0.0,-0.025182,0.001
22.1458,-0.51445,0.598783,-0.0,0.0,-0.025232,0.001
22.1818,-0.5147,0.598577,-0.0,0.0,-0.025282,0.001
22.2263,-0.51495,0.598371,-0.0,0.0,-0.025332,0.001
22.2693,-0.5152,0.598165,-0.0,0.0,-0.025382,0.001
22.3053,-0.51545,0.59796,-0.0,0.0,-0.025432,0.001
22.353,-0.5157,0.597756,-0.0,0.0,-0.025482,0.001
22.399,-0.51595,0.597552,-0.0,0.0,-0.025532,0.001
22.4445,-0.5162,0.597349,-0.0,0.0,-0.025582,0.001
22.4915,-0.51645,0.597146,-0.0,0.0,-0.025632,0.001
22.54,-0.5167,0.596943,-0.0,0.0,-0.025682,0.001
22.5882,-0.51695,0.596741,-0.0,0.0,-0.025732,0.001
22.6348,-0.5172,0.59654,-0.0,0.0,-0.025782,0.001
22.6818,-0.51745,0.596339,-0.0,0.0,-0.025832,0.001
22.7303,-0.5177,0.596138,-0.0,0.0,-0.025882,0.001
22.7733,-0.51795,0.595938,-0.0,0.0,-0.025932,0.001
22.8223,-0.5182,0.595738,-0.0,0.0,-0.025982,0.001
22.8708,-0.51845,0.595539,-0.0,0.0,-0.026032,0.001
22.9138,-0.5187,0.59534,-0.0,0.0,-0.026082,0.001
22.9583,-0.51895,0.595141,-0.0,0.0,-0.026132,0.001
22.9923,-0.5192,0.594943,-0.0,0.0,-0.026182,0.001
23.0499,-0.51945,0.594745,-0.0,0.0,-0.026232,0.001
23.0974,-0.5197,0.594548,-0.0,0.0,-0.026282,0.001
23.1407,-0.51995,0.594351,-0.0,0.0,-0.026332,0.001
23.1787,-0.5202,0.594155,-0.0,0.0,-0.026382,0.001
23.2278,-0.52045,0.593958,-0.0,0.0,-0.026432,0.001
23.2738,-0.5207,0.593763,-0.0,0.0,-0.026482,0.001
23.3191,-0.52095,0.593567,-0.0,0.0,-0.026532,0.001
23.3636,-0.5212,0.593372,-0.0,0.0,-0.026582,0.001
23.4116,-0.52145,0.593177,-0.0,0.0,-0.026632,0.001
23.4597,-0.5217,0.592983,-0.0,0.0,-0.026682,0.001
23.5067,-0.52195,0.592789,-0.0,0.0,-0.026732,0.001
23.5528,-0.5222,0.592596,-0.0,0.0,-0.026782,0.001
23.6043,-0.52245,0.592403,-0.0,0.0,-0.026832,0.001
23.6498,-0.5227,0.59221,-0.0,0.0,-0.026882,0.001
23.6908,-0.52295,0.592018,-0.0,0.0,-0.026932,0.001
23.7233,-0.5232,0.591826,-0.0,0.0,-0.026982,0.001
23.7543,-0.52345,0.591635,-0.0,0.0,-0.027032,0.001
23.7883,-0.5237,0.591443,-0.0,0.0,-0.027082,0.001
23.8339,-0.52395,0.591253,-0.0,0.0,-0.027132,0.001
23.8799,-0.5242,0.591063,-0.0,0.0,-0.027182,0.001
23.9245,-0.52445,0.590873,-0.0,0.0,-0.027232,0.001
23.9575,-0.5247,0.590683,-0.0,0.0,-0.027282,0.001
24.0015,-0.52495,0.590494,-0.0,0.0,-0.027332,0.001
24.034,-0.5252,0.590306,-0.0,0.0,-0.027382,0.001
24.067,-0.52545,0.590117,-0.0,0.0,-0.027432,0.001
24.0976,-0.5257,0.58993,-0.0,0.0,-0.027482,0.001
24.1301,-0.52595,0.589742,-0.0,0.0,-0.027532,0.001
24.1771,-0.5262,0.589555,-0.0,0.0,-0.027582,0.001
24.2111,-0.52645,0.589369,-0.0,0.0,-0.027632,0.001
24.2596,-0.5267,0.589183,-0.0,0.0,-0.027682,0.001
24.3026,-0.52695,0.588997,-0.0,0.0,-0.027732,0.001
24.3512,-0.5272,0.588812,-0.0,0.0,-0.027782,0.001
24.3992,-0.52745,0.588627,-0.0,0.0,-0.027832,0.001
24.4417,-0.5277,0.588442,-0.0,0.0,-0.027882,0.001
24.4917,-0.52795,0.588258,-0.0,0.0,-0.027932,0.001
24.5373,-0.5282,0.588075,-0.0,0.0,-0.027982,0.001
24.5818,-0.52845,0.587892,-0.0,0.0,-0.028032,0.001
24.6323,-0.5287,0.587709,-0.0,0.0,-0.028082,0.001
24.6793,-0.52895,0.587527,-0.0,0.0,-0.028132,0.001
24.7256,-0.5292,0.587345,-0.0,0.0,-0.028182,0.001
24.7726,-0.52945,0.587163,-0.0,0.0,-0.028232,0.001
24.8166,-0.5297,0.586982,-0.0,0.0,-0.028282,0.001
24.8466,-0.52995,0.586802,-0.0,0.0,-0.028332,0.001
24.8796,-0.5302,0.586621,-0.0,0.0,-0.028382,0.001
24.9272,-0.53045,0.586442,-0.0,0.0,-0.028432,0.001
24.9722,-0.5307,0.586262,-0.0,0.0,-0.028482,0.001
25.0072,-0.53095,0.586083,-0.0,0.0,-0.028532,0.001
25.0517,-0.5312,0.585905,-0.0,0.0,-0.028582,0.001
25.0862,-0.53145,0.585726,-0.0,0.0,-0.028632,0.001
25.1357,-0.5317,0.585549,-0.0,0.0,-0.028682,0.001
25.1747,-0.53195,0.585371,-0.0,0.0,-0.028732,0.001
25.2242,-0.5322,0.585195,-0.0,0.0,-0.028782,0.001
25.2692,-0.53245,0.585018,-0.0,0.0,-0.028832,0.001
25.3143,-0.5327,0.584842,-0.0,0.0,-0.028882,0.001
25.3453,-0.53295,0.584666,-0.0,0.0,-0.028932,0.001
25.3793,-0.5332,0.584491,-0.0,0.0,-0.028982,0.001
25.4248,-0.53345,0.584316,-0.0,0.0,-0.029032,0.001
25.4708,-0.5337,0.584142,-0.0,0.0,-0.029082,0.001
25.5148,-0.53395,0.583968,-0.0,0.0,-0.029132,0.001
25.5624,-0.5342,0.583795,-0.0,0.0,-0.029182,0.001
25.5939,-0.53445,0.583621,-0.0,0.0,-0.029232,0.001
25.6411,-0.5347,0.583449,-0.0,0.0,-0.029282,0.001
25.6891,-0.53495,0.583276,-0.0,0.0,-0.029332,0.001
25.7356,-0.5352,0.583105,-0.0,0.0,-0.029382,0.001
25.7806,-0.53545,0.582933,-0.0,0.0,-0.029432,0.001
25.8311,-0.5357,0.582762,-0.0,0.0,-0.029482,0.001
